"business_id","day_id","opening_time","closing_time"
"13738","2","10AM","8PM"
"13738","3","10AM","8PM"
"13738","4","10AM","8PM"
"13738","5","10AM","8PM"
"13738","6","10AM","9PM"
"13738","7","10AM","9PM"
"13739","1","8AM","10PM"
"13739","2","8AM","10PM"
"13739","3","8AM","10PM"
"13739","4","8AM","10PM"
"13739","5","8AM","10PM"
"13739","6","8AM","10PM"
"13739","7","8AM","10PM"
"13741","3","10AM","6PM"
"13741","4","10AM","6PM"
"13741","5","10AM","6PM"
"13741","6","9AM","7PM"
"13741","7","9AM","6PM"
"13742","1","12PM","6PM"
"13742","2","7AM","9PM"
"13742","3","7AM","9PM"
"13742","4","7AM","9PM"
"13742","5","7AM","9PM"
"13742","6","7AM","9PM"
"13742","7","10AM","6PM"
"13743","1","9AM","2AM"
"13743","2","11AM","2AM"
"13743","3","11AM","2AM"
"13743","4","11AM","2AM"
"13743","5","11AM","2AM"
"13743","6","11AM","2AM"
"13743","7","9AM","2AM"
"13747","1","12AM","12AM"
"13747","2","12AM","12AM"
"13747","3","12AM","12AM"
"13747","4","12AM","12AM"
"13747","5","12AM","12AM"
"13747","6","12AM","12AM"
"13747","7","12AM","12AM"
"13748","1","11AM","1AM"
"13748","2","11AM","1AM"
"13748","3","11AM","1AM"
"13748","4","11AM","1AM"
"13748","5","11AM","1AM"
"13748","6","11AM","2AM"
"13748","7","11AM","2AM"
"13752","1","10AM","2AM"
"13752","2","11AM","2AM"
"13752","3","11AM","2AM"
"13752","4","11AM","2AM"
"13752","5","11AM","2AM"
"13752","6","11AM","2AM"
"13752","7","10AM","2AM"
"13756","3","9AM","5PM"
"13756","4","9AM","5PM"
"13756","5","9AM","5PM"
"13756","6","9AM","5PM"
"13756","7","9AM","5PM"
"13758","1","5PM","12AM"
"13758","2","5PM","12AM"
"13758","3","5PM","12AM"
"13758","4","5PM","12AM"
"13758","5","5PM","12AM"
"13758","6","5PM","2AM"
"13758","7","5PM","2AM"
"13759","2","10AM","6PM"
"13759","3","10AM","6PM"
"13759","4","10AM","6PM"
"13759","5","10AM","6PM"
"13759","6","10AM","6PM"
"13759","7","10AM","6PM"
"13760","1","11AM","12AM"
"13760","2","11AM","12AM"
"13760","3","11AM","12AM"
"13760","4","11AM","12AM"
"13760","5","11AM","12AM"
"13760","6","11AM","12AM"
"13760","7","11AM","12AM"
"13762","2","9AM","5PM"
"13762","3","9AM","5PM"
"13762","4","9AM","5PM"
"13762","5","9AM","5PM"
"13762","6","9AM","5PM"
"13763","1","10AM","7PM"
"13763","2","9AM","9PM"
"13763","3","9AM","9PM"
"13763","4","9AM","9PM"
"13763","5","9AM","9PM"
"13763","6","9AM","9PM"
"13763","7","9AM","9PM"
"13765","1","12PM","4PM"
"13765","3","10AM","6PM"
"13765","4","10AM","6PM"
"13765","5","10AM","6PM"
"13765","6","10AM","6PM"
"13765","7","10AM","5PM"
"13766","1","11AM","10PM"
"13766","2","11AM","10PM"
"13766","3","11AM","10PM"
"13766","4","11AM","10PM"
"13766","5","11AM","10PM"
"13766","6","11AM","11PM"
"13766","7","11AM","11PM"
"13767","1","8AM","11AM"
"13767","2","7AM","10AM"
"13767","3","7AM","10AM"
"13767","4","6PM","9PM"
"13767","5","6PM","9PM"
"13767","6","7AM","10AM"
"13767","7","6PM","10PM"
"13769","1","1PM","4PM"
"13769","2","6PM","9PM"
"13769","3","6PM","9PM"
"13769","5","11AM","2PM"
"13769","6","6PM","9PM"
"13769","7","6PM","9PM"
"13770","1","11AM","9PM"
"13770","2","11AM","9PM"
"13770","3","11AM","9PM"
"13770","4","11AM","9PM"
"13770","5","11AM","9PM"
"13770","6","11AM","10PM"
"13770","7","11AM","10PM"
"13771","1","9AM","9PM"
"13771","2","11AM","9PM"
"13771","3","11AM","9PM"
"13771","4","11AM","9PM"
"13771","5","11AM","9PM"
"13771","6","11AM","10PM"
"13771","7","11AM","10PM"
"13773","2","9AM","6PM"
"13773","3","9AM","6PM"
"13773","4","9AM","6PM"
"13773","5","9AM","6PM"
"13773","6","9AM","6PM"
"13773","7","9AM","6PM"
"13774","1","6AM","5AM"
"13774","2","6AM","5AM"
"13774","3","6AM","5AM"
"13774","4","6AM","5AM"
"13774","5","6AM","5AM"
"13774","6","6AM","5AM"
"13774","7","6AM","5AM"
"13775","2","9AM","5PM"
"13775","3","9AM","5PM"
"13775","4","9AM","5PM"
"13775","5","9AM","5PM"
"13775","6","9AM","5PM"
"13775","7","9AM","5PM"
"13778","2","8AM","5PM"
"13778","3","8AM","5PM"
"13778","4","8AM","5PM"
"13778","5","8AM","5PM"
"13778","6","8AM","5PM"
"13783","2","8AM","4PM"
"13783","3","8AM","4PM"
"13783","4","8AM","4PM"
"13783","5","8AM","4PM"
"13783","6","8AM","4PM"
"13785","1","8AM","8PM"
"13785","2","5AM","11PM"
"13785","3","5AM","11PM"
"13785","4","5AM","11PM"
"13785","5","5AM","11PM"
"13785","6","5AM","10PM"
"13785","7","8AM","8PM"
"13786","2","8AM","4PM"
"13786","3","8AM","4PM"
"13786","4","8AM","4PM"
"13786","5","8AM","4PM"
"13786","6","8AM","4PM"
"13788","2","8AM","5PM"
"13788","3","8AM","5PM"
"13788","4","8AM","5PM"
"13788","5","8AM","5PM"
"13788","6","8AM","5PM"
"13788","7","8AM","5PM"
"13792","1","11AM","6PM"
"13792","2","10AM","9PM"
"13792","3","10AM","9PM"
"13792","4","10AM","9PM"
"13792","5","10AM","9PM"
"13792","6","10AM","9PM"
"13792","7","10AM","9PM"
"13793","1","10AM","10PM"
"13793","2","10AM","10PM"
"13793","3","10AM","10PM"
"13793","4","10AM","10PM"
"13793","5","10AM","10PM"
"13793","6","10AM","11PM"
"13793","7","10AM","11PM"
"13795","1","10AM","7PM"
"13795","2","10AM","9PM"
"13795","3","10AM","9PM"
"13795","4","10AM","9PM"
"13795","5","10AM","9PM"
"13795","6","10AM","9PM"
"13795","7","10AM","9PM"
"13796","3","10AM","3PM"
"13796","4","10AM","3PM"
"13796","5","10AM","3PM"
"13796","6","10AM","3PM"
"13799","2","9AM","3PM"
"13799","3","7AM","4PM"
"13799","4","11AM","7PM"
"13799","5","11AM","7PM"
"13799","6","7AM","1PM"
"13801","1","10AM","6PM"
"13801","2","10AM","8PM"
"13801","3","10AM","8PM"
"13801","4","10AM","8PM"
"13801","5","10AM","8PM"
"13801","6","10AM","8PM"
"13801","7","10AM","8PM"
"13804","1","10AM","5PM"
"13804","2","8AM","6PM"
"13804","3","8AM","6PM"
"13804","4","8AM","6PM"
"13804","5","8AM","6PM"
"13804","6","8AM","6PM"
"13804","7","9AM","5PM"
"13807","1","12PM","6PM"
"13807","3","11AM","6PM"
"13807","4","11AM","6PM"
"13807","5","11AM","6PM"
"13807","6","11AM","6PM"
"13807","7","11AM","6PM"
"13808","2","7AM","5PM"
"13808","3","7AM","5PM"
"13808","4","7AM","5PM"
"13808","5","7AM","5PM"
"13808","6","7AM","5PM"
"13812","1","11AM","6PM"
"13812","3","11AM","6PM"
"13812","4","11AM","6PM"
"13812","5","11AM","6PM"
"13812","6","11AM","6PM"
"13812","7","11AM","6PM"
"13814","1","11AM","6PM"
"13814","2","10AM","7PM"
"13814","3","10AM","7PM"
"13814","4","10AM","7PM"
"13814","5","10AM","7PM"
"13814","6","10AM","7PM"
"13814","7","10AM","7PM"
"13815","1","8AM","9PM"
"13815","2","8AM","9PM"
"13815","3","8AM","9PM"
"13815","4","8AM","9PM"
"13815","5","8AM","9PM"
"13815","6","8AM","9PM"
"13815","7","8AM","9PM"
"13817","2","7AM","4PM"
"13817","3","7AM","4PM"
"13817","4","7AM","4PM"
"13817","5","7AM","4PM"
"13817","6","7AM","4PM"
"13818","1","11AM","9PM"
"13818","2","11AM","9PM"
"13818","3","11AM","9PM"
"13818","4","11AM","9PM"
"13818","5","11AM","9PM"
"13818","6","11AM","10PM"
"13818","7","11AM","10PM"
"13819","2","7AM","6PM"
"13819","3","7AM","6PM"
"13819","4","7AM","6PM"
"13819","5","7AM","6PM"
"13819","6","7AM","6PM"
"13819","7","7AM","5PM"
"13820","1","11AM","9PM"
"13820","2","11AM","9PM"
"13820","3","11AM","9PM"
"13820","4","11AM","9PM"
"13820","5","11AM","9PM"
"13820","6","11AM","9PM"
"13820","7","11AM","9PM"
"13824","1","12PM","5PM"
"13824","2","10AM","6PM"
"13824","3","10AM","6PM"
"13824","4","11AM","6PM"
"13824","5","10AM","6PM"
"13824","6","10AM","6PM"
"13824","7","10AM","5PM"
"13828","1","10AM","9PM"
"13828","2","10AM","9PM"
"13828","3","10AM","9PM"
"13828","4","10AM","9PM"
"13828","5","10AM","9PM"
"13828","6","10AM","10PM"
"13828","7","10AM","10PM"
"13833","2","10AM","8PM"
"13835","1","11AM","10PM"
"13835","2","11AM","10PM"
"13835","3","11AM","10PM"
"13835","4","11AM","10PM"
"13835","5","11AM","10PM"
"13835","6","11AM","11PM"
"13835","7","11AM","11PM"
"13840","3","9AM","6PM"
"13840","4","9AM","6PM"
"13840","5","9AM","6PM"
"13840","6","9AM","6PM"
"13840","7","9AM","6PM"
"13844","1","11AM","6PM"
"13844","2","7AM","7PM"
"13844","3","7AM","7PM"
"13844","4","7AM","7PM"
"13844","5","7AM","7PM"
"13844","6","7AM","7PM"
"13844","7","11AM","7PM"
"13845","1","11AM","9PM"
"13845","2","10AM","9PM"
"13845","3","10AM","9PM"
"13845","4","10AM","9PM"
"13845","5","10AM","9PM"
"13845","6","10AM","10PM"
"13845","7","10AM","10PM"
"13846","1","12PM","5PM"
"13846","2","12PM","6PM"
"13846","3","12PM","6PM"
"13846","4","12PM","6PM"
"13846","5","12PM","6PM"
"13846","6","12PM","6PM"
"13846","7","12PM","6PM"
"13847","1","12PM","4PM"
"13847","2","11AM","9PM"
"13847","3","11AM","9PM"
"13847","4","11AM","9PM"
"13847","5","11AM","9PM"
"13847","6","11AM","9PM"
"13847","7","12PM","9PM"
"13850","1","10AM","4PM"
"13850","5","5PM","10PM"
"13851","2","8AM","5PM"
"13851","3","8AM","5PM"
"13851","4","8AM","5PM"
"13851","5","8AM","5PM"
"13851","6","8AM","5PM"
"13853","1","11AM","10PM"
"13853","2","11AM","10PM"
"13853","3","11AM","10PM"
"13853","4","11AM","10PM"
"13853","5","11AM","10PM"
"13853","6","11AM","10PM"
"13853","7","11AM","10PM"
"13855","1","11AM","10PM"
"13855","2","11AM","10PM"
"13855","3","11AM","10PM"
"13855","4","11AM","10PM"
"13855","5","11AM","10PM"
"13855","6","11AM","11PM"
"13855","7","11AM","11PM"
"13858","1","12AM","3PM"
"13858","2","12AM","5PM"
"13858","3","12AM","5PM"
"13858","4","12AM","5PM"
"13858","5","12AM","5PM"
"13858","6","9PM","12AM"
"13858","7","12AM","3PM"
"13859","1","11AM","9PM"
"13859","2","11AM","10PM"
"13859","3","11AM","9PM"
"13859","4","11AM","9PM"
"13859","5","11AM","9PM"
"13859","6","11AM","11PM"
"13859","7","11AM","11PM"
"13860","1","11AM","4PM"
"13860","2","9AM","7PM"
"13860","3","9AM","7PM"
"13860","4","9AM","7PM"
"13860","5","9AM","7PM"
"13860","6","9AM","7PM"
"13860","7","11AM","4PM"
"13861","1","7AM","9PM"
"13861","2","11AM","9PM"
"13861","3","11AM","9PM"
"13861","4","11AM","9PM"
"13861","5","11AM","9PM"
"13861","6","11AM","10PM"
"13861","7","7AM","10PM"
"13863","2","8AM","6PM"
"13863","3","8AM","6PM"
"13863","4","8AM","6PM"
"13863","5","8AM","6PM"
"13863","6","8AM","6PM"
"13864","1","5PM","10PM"
"13864","2","5PM","10PM"
"13864","3","5PM","10PM"
"13864","4","5PM","10PM"
"13864","5","5PM","10PM"
"13864","6","5PM","10PM"
"13864","7","5PM","10PM"
"13867","1","10AM","2AM"
"13867","2","7AM","2AM"
"13867","3","7AM","2AM"
"13867","4","7AM","2AM"
"13867","5","7AM","2AM"
"13867","6","7AM","2AM"
"13867","7","7AM","2AM"
"13868","1","11AM","10PM"
"13868","2","11AM","10PM"
"13868","3","11AM","10PM"
"13868","4","11AM","10PM"
"13868","5","11AM","10PM"
"13868","6","11AM","11PM"
"13868","7","10AM","11PM"
"13869","2","12PM","10PM"
"13869","3","12PM","10PM"
"13869","4","12PM","10PM"
"13869","5","12PM","10PM"
"13869","6","12PM","10PM"
"13873","1","10AM","10PM"
"13873","2","10AM","10PM"
"13873","3","10AM","10PM"
"13873","4","10AM","10PM"
"13873","5","10AM","10PM"
"13873","6","10AM","11PM"
"13873","7","10AM","11PM"
"13875","2","8AM","4PM"
"13875","3","8AM","4PM"
"13875","4","8AM","4PM"
"13875","5","8AM","4PM"
"13875","6","6AM","12PM"
"13877","1","11AM","6PM"
"13877","2","7AM","9PM"
"13877","3","7AM","9PM"
"13877","4","7AM","9PM"
"13877","5","7AM","9PM"
"13877","6","7AM","9PM"
"13877","7","11AM","8PM"
"13878","1","10AM","7PM"
"13878","2","10AM","9PM"
"13878","3","10AM","9PM"
"13878","4","10AM","9PM"
"13878","5","10AM","9PM"
"13878","6","10AM","9PM"
"13878","7","10AM","9PM"
"13880","1","3AM","9PM"
"13880","2","3AM","9PM"
"13880","3","3AM","9PM"
"13880","4","3AM","9PM"
"13880","5","3AM","9PM"
"13880","6","3AM","9PM"
"13880","7","3AM","7PM"
"13881","2","9AM","5PM"
"13881","3","9AM","5PM"
"13881","4","9AM","5PM"
"13881","5","9AM","5PM"
"13881","6","9AM","5PM"
"13881","7","9AM","5PM"
"13885","1","5AM","5AM"
"13885","2","5AM","5AM"
"13885","3","5AM","5AM"
"13885","4","5AM","5AM"
"13885","5","5AM","5AM"
"13885","6","5AM","5AM"
"13885","7","5AM","5AM"
"13886","1","6AM","9PM"
"13886","2","4AM","11PM"
"13886","3","4AM","11PM"
"13886","4","4AM","11PM"
"13886","5","4AM","11PM"
"13886","6","4AM","9PM"
"13886","7","6AM","9PM"
"13887","1","9AM","6PM"
"13887","2","8AM","7PM"
"13887","3","8AM","7PM"
"13887","4","8AM","7PM"
"13887","5","8AM","7PM"
"13887","6","8AM","7PM"
"13887","7","8AM","7PM"
"13888","1","5PM","9PM"
"13888","2","11AM","2PM"
"13888","3","11AM","2PM"
"13888","4","4PM","9PM"
"13888","5","4PM","9PM"
"13888","6","11AM","2PM"
"13888","7","12PM","10PM"
"13892","2","8AM","8PM"
"13892","3","8AM","8PM"
"13892","4","8AM","8PM"
"13892","5","8AM","8PM"
"13892","6","8AM","7PM"
"13892","7","9AM","4PM"
"13893","1","10AM","4PM"
"13893","3","10AM","6PM"
"13893","4","10AM","6PM"
"13893","6","9AM","7PM"
"13895","2","9AM","5PM"
"13895","3","9AM","7PM"
"13895","4","9AM","7PM"
"13895","5","9AM","7PM"
"13895","6","9AM","7PM"
"13901","2","10AM","6PM"
"13901","3","10AM","6PM"
"13901","4","10AM","6PM"
"13901","5","10AM","6PM"
"13901","6","10AM","5PM"
"13901","7","10AM","4PM"
"13902","1","9AM","8PM"
"13902","2","9AM","9PM"
"13902","3","9AM","9PM"
"13902","4","9AM","9PM"
"13902","5","9AM","9PM"
"13902","6","9AM","9PM"
"13902","7","9AM","9PM"
"13903","1","10AM","6PM"
"13903","2","10AM","6PM"
"13903","3","10AM","6PM"
"13903","4","10AM","6PM"
"13903","5","10AM","6PM"
"13903","6","10AM","6PM"
"13903","7","10AM","6PM"
"13905","1","10AM","7PM"
"13905","2","3PM","10PM"
"13905","3","3PM","10PM"
"13905","4","3PM","10PM"
"13905","5","3PM","10PM"
"13905","6","3PM","10PM"
"13905","7","10AM","7PM"
"13907","1","11AM","11PM"
"13907","2","11AM","11PM"
"13907","3","11AM","11PM"
"13907","4","11AM","11PM"
"13907","5","11AM","11PM"
"13907","6","11AM","11PM"
"13907","7","11AM","11PM"
"13910","1","10AM","6PM"
"13910","2","9AM","8PM"
"13910","3","9AM","8PM"
"13910","4","9AM","8PM"
"13910","5","9AM","8PM"
"13910","6","9AM","8PM"
"13910","7","9AM","8PM"
"13911","1","11AM","11PM"
"13911","2","11AM","10PM"
"13911","3","11AM","10PM"
"13911","4","11AM","10PM"
"13911","5","11AM","10PM"
"13911","6","11AM","10PM"
"13911","7","11AM","11PM"
"13912","1","8AM","8PM"
"13912","2","6AM","9PM"
"13912","3","6AM","9PM"
"13912","4","6AM","9PM"
"13912","5","6AM","9PM"
"13912","6","6AM","9PM"
"13912","7","6AM","9PM"
"13914","1","9AM","7PM"
"13914","2","9AM","9PM"
"13914","3","9AM","9PM"
"13914","4","9AM","9PM"
"13914","5","9AM","9PM"
"13914","6","9AM","9PM"
"13914","7","9AM","7PM"
"13919","1","11AM","9PM"
"13919","2","11AM","9PM"
"13919","3","11AM","9PM"
"13919","4","11AM","9PM"
"13919","5","11AM","9PM"
"13919","6","11AM","10PM"
"13919","7","11AM","10PM"
"13921","2","11AM","10PM"
"13921","3","11AM","10PM"
"13921","4","11AM","10PM"
"13921","5","11AM","10PM"
"13921","6","11AM","11PM"
"13921","7","11AM","11PM"
"13926","2","7AM","3PM"
"13926","3","7AM","3PM"
"13926","4","7AM","3PM"
"13926","5","7AM","3PM"
"13926","6","7AM","3PM"
"13927","1","7AM","2PM"
"13927","2","7AM","2PM"
"13927","3","7AM","2PM"
"13927","4","7AM","2PM"
"13927","5","7AM","2PM"
"13927","6","7AM","2PM"
"13927","7","7AM","2PM"
"13929","1","11AM","12AM"
"13929","2","11AM","12AM"
"13929","3","11AM","12AM"
"13929","4","11AM","12AM"
"13929","5","11AM","12AM"
"13929","6","11AM","2AM"
"13929","7","11AM","2AM"
"13930","1","11AM","2AM"
"13930","2","11AM","2AM"
"13930","3","11AM","2AM"
"13930","4","11AM","2AM"
"13930","5","11AM","2AM"
"13930","6","11AM","2AM"
"13930","7","11AM","2AM"
"13931","1","10AM","1AM"
"13931","2","10AM","1AM"
"13931","3","10AM","1AM"
"13931","4","10AM","1AM"
"13931","5","10AM","1AM"
"13931","6","10AM","1AM"
"13931","7","10AM","1AM"
"13933","1","6AM","10PM"
"13933","2","6AM","10PM"
"13933","3","6AM","10PM"
"13933","4","6AM","10PM"
"13933","5","6AM","10PM"
"13933","6","6AM","10PM"
"13933","7","6AM","10PM"
"13934","1","10AM","4PM"
"13934","2","9AM","6PM"
"13934","3","9AM","8PM"
"13934","4","9AM","8PM"
"13934","5","9AM","8PM"
"13934","6","9AM","8PM"
"13934","7","9AM","8PM"
"13935","2","9AM","5PM"
"13935","3","9AM","5PM"
"13935","4","9AM","5PM"
"13935","5","9AM","5PM"
"13935","6","9AM","5PM"
"13935","7","9AM","5PM"
"13936","1","11AM","10PM"
"13936","2","10AM","10PM"
"13936","3","10AM","10PM"
"13936","4","10AM","10PM"
"13936","5","10AM","10PM"
"13936","6","10AM","11PM"
"13936","7","10AM","11PM"
"13938","1","12PM","8PM"
"13938","3","4PM","10PM"
"13938","4","4PM","10PM"
"13938","5","4PM","10PM"
"13938","6","12PM","10PM"
"13938","7","12PM","10PM"
"13939","2","11AM","6PM"
"13939","3","10AM","5PM"
"13939","4","9AM","5PM"
"13939","5","7AM","3PM"
"13939","6","7AM","2PM"
"13942","3","8PM","2AM"
"13942","4","8PM","2AM"
"13942","5","8PM","2AM"
"13942","6","8PM","2AM"
"13942","7","8PM","2AM"
"13944","1","10AM","5PM"
"13944","2","9AM","8PM"
"13944","3","9AM","8PM"
"13944","4","9AM","8PM"
"13944","5","9AM","8PM"
"13944","6","9AM","8PM"
"13944","7","10AM","5PM"
"13946","1","9AM","11PM"
"13946","2","7AM","11PM"
"13946","3","7AM","11PM"
"13946","4","7AM","11PM"
"13946","5","7AM","11PM"
"13946","6","7AM","11PM"
"13946","7","8AM","11PM"
"13947","2","10AM","12AM"
"13947","3","10AM","12AM"
"13947","4","10AM","12AM"
"13947","5","10AM","12AM"
"13947","6","10AM","2AM"
"13948","1","1PM","5PM"
"13948","2","9AM","6PM"
"13948","3","9AM","6PM"
"13948","4","9AM","6PM"
"13948","5","9AM","6PM"
"13948","6","9AM","6PM"
"13948","7","10AM","5PM"
"13949","2","10AM","6PM"
"13949","3","10AM","6PM"
"13949","4","10AM","6PM"
"13949","5","10AM","6PM"
"13949","6","10AM","6PM"
"13949","7","10AM","1PM"
"13951","2","11AM","9PM"
"13951","3","11AM","9PM"
"13951","4","11AM","9PM"
"13951","5","11AM","9PM"
"13951","6","11AM","9PM"
"13951","7","11AM","9PM"
"13954","1","12PM","5PM"
"13954","2","9AM","7PM"
"13954","3","9AM","7PM"
"13954","4","9AM","7PM"
"13954","5","9AM","7PM"
"13954","6","9AM","7PM"
"13954","7","9AM","7PM"
"13955","2","10AM","5PM"
"13955","3","10AM","5PM"
"13955","4","10AM","5PM"
"13955","5","10AM","5PM"
"13955","6","10AM","5PM"
"13955","7","12PM","5PM"
"13956","3","10AM","6PM"
"13956","4","10AM","7PM"
"13956","5","10AM","8PM"
"13956","6","10AM","5PM"
"13956","7","9AM","5PM"
"13957","2","9AM","5PM"
"13957","3","9AM","5PM"
"13957","4","9AM","5PM"
"13957","5","9AM","5PM"
"13957","6","9AM","5PM"
"13963","2","9AM","6PM"
"13963","3","9AM","6PM"
"13963","4","9AM","6PM"
"13963","5","9AM","6PM"
"13963","6","9AM","6PM"
"13963","7","10AM","4PM"
"13967","7","7AM","11AM"
"13968","2","8AM","4PM"
"13968","3","8AM","4PM"
"13968","4","8AM","4PM"
"13968","5","8AM","4PM"
"13968","6","8AM","4PM"
"13969","1","11AM","10PM"
"13969","2","11AM","10PM"
"13969","3","11AM","10PM"
"13969","4","11AM","10PM"
"13969","5","11AM","10PM"
"13969","6","11AM","10PM"
"13969","7","11AM","10PM"
"13970","2","10AM","6PM"
"13970","3","10AM","6PM"
"13970","4","10AM","6PM"
"13970","5","10AM","6PM"
"13970","6","10AM","6PM"
"13970","7","10AM","3PM"
"13971","2","7AM","5PM"
"13971","3","7AM","5PM"
"13971","4","7AM","5PM"
"13971","5","7AM","5PM"
"13971","6","7AM","5PM"
"13972","1","8AM","9PM"
"13972","2","8AM","9PM"
"13972","3","8AM","9PM"
"13972","4","8AM","9PM"
"13972","5","8AM","9PM"
"13972","6","8AM","10PM"
"13972","7","8AM","10PM"
"13977","2","7AM","6PM"
"13977","3","7AM","6PM"
"13977","4","7AM","6PM"
"13977","5","7AM","6PM"
"13977","6","7AM","6PM"
"13977","7","7AM","12PM"
"13978","1","11AM","11PM"
"13978","2","11AM","11PM"
"13978","3","11AM","11PM"
"13978","4","11AM","11PM"
"13978","5","11AM","11PM"
"13978","6","11AM","12AM"
"13978","7","11AM","12AM"
"13981","1","8AM","10PM"
"13981","2","8AM","10PM"
"13981","3","8AM","10PM"
"13981","4","8AM","10PM"
"13981","5","8AM","10PM"
"13981","6","8AM","10PM"
"13981","7","8AM","10PM"
"13983","2","8AM","6PM"
"13983","3","8AM","6PM"
"13983","4","8AM","6PM"
"13983","5","8AM","6PM"
"13983","6","8AM","5PM"
"13983","7","9AM","12PM"
"13984","2","9AM","8PM"
"13984","3","9AM","8PM"
"13984","4","9AM","8PM"
"13984","5","9AM","8PM"
"13984","6","9AM","8PM"
"13984","7","9AM","8PM"
"13986","1","10AM","10PM"
"13986","2","10AM","10PM"
"13986","3","10AM","10PM"
"13986","4","10AM","10PM"
"13986","5","10AM","10PM"
"13986","6","10AM","11PM"
"13986","7","10AM","11PM"
"13992","1","7AM","8PM"
"13992","2","6AM","8PM"
"13992","3","6AM","8PM"
"13992","4","6AM","8PM"
"13992","5","6AM","8PM"
"13992","6","6AM","10PM"
"13992","7","7AM","10PM"
"13993","1","11AM","10PM"
"13993","2","11AM","10PM"
"13993","3","11AM","10PM"
"13993","4","11AM","10PM"
"13993","5","11AM","10PM"
"13993","6","11AM","11PM"
"13993","7","11AM","11PM"
"13995","1","11AM","9PM"
"13995","2","11AM","10PM"
"13995","3","11AM","10PM"
"13995","4","11AM","10PM"
"13995","5","11AM","10PM"
"13995","6","11AM","11PM"
"13995","7","11AM","11PM"
"13996","1","11AM","6PM"
"13996","2","10AM","9PM"
"13996","3","10AM","9PM"
"13996","4","10AM","9PM"
"13996","5","10AM","9PM"
"13996","6","10AM","9PM"
"13996","7","10AM","9PM"
"13997","1","9AM","5PM"
"13997","3","9AM","5PM"
"13997","4","10AM","8PM"
